,text,label
2491,she right modi keeping watch these rich and corrupt family and their followers,2
2492,"thing modi should after 2019 elections ➡️ uniform civil code ➡️ article 35a abolished ➡️ ram mandir ➡️ stop saudi funding madarssas
➡️ population control law",1
2493,abe gadhe tiwari modi himself the biggest campaigner indian political history needs her good for her she joins bjp nothing more ,2
2494,india wants perfect like modi not rotation and contract for months naqvi ,2
2495,anti tdpcong vote credited trs the last few assembly general elections this time ’ different opposition modi sorry trs kcrktr,0
2496,yes aware you corrected yourselfstating her nationalitybut you know what you did there the implications are evident especially when the msn smear tactics followed about modi,2
2497,journalists writers and bureaucrats given lakhmonth write against modi through cambridge analytica via ,1
2498,"modi funny video where shows his knowledge watch full video here
",2
2499,amazing bird eye view rally maharashtra modi amit shah still zoom see the crowd ,2
2500,the charges against rajat gupta and nirav modi aren’ remotely similar not defending him but best not compare apples oranges,2
2501,support with leader honble prime minister narendra modi for new india ,2
2502,like modi,1
2503,modi didnt much liberals shah will nightmare for these guys even home minister will cause enough heart burn,2
2504,every single law related environment being diluted which will make urban areas unliveable” shame you modi ,0
2505,the master ceo fraud schemes hitler who fooled the nation with fake promises lakhs each indian where acche din destroyed indias economy resulting hitler modi shud electorally kicked out power,0
2506,"wrong assumptions made letter
being modi fan does not mean muslim hater hindu rashtra secular india does not mean xtians muslims will become 2nd class citizens modi supporters are not pro lynchings hate crimes punish perpetrators both ends",0
2507,ppl pakistan should never trust anyone who’ hand covered with blood muslims modi that person,1
2508,another section started collecting stats and then showing trend that cow related violent incidents spiked under modis watch its similar award wapsi that happened due rising intolerance these are movements created certain sections peddle their agenda ,0
2509,was modi promised lakhs all because was not sure victory 2014,0
2510,lot more people from among the seculars and the caste and dolebased sections society have joined hindutva the last years that because modi provided both the others winning freedom for fear hindutva modi has spread his net far and wide,2
2511,"there typical liason mutual benefit between both the modis way which amounts cheating the nation
",0
2512,assuming swamy right what has modi done prosecute punish the culprits how many the names mentioned swamy here are jail lie doesnt become the truth just because swamy modi repeat 1000 times,2
2513,dont worry minister indian muslims are developed much better life live standard life than pakistan you dont fear for modi your cheap tweet about our government,2
2514,controversies loom large over directorial the films producer and story writer talks about the starrer ,2
2515,just read wannabe congresseconomistscientist sitting some remote place kerala saying modi can afford demonetization gdp drama rahulg can this for the poorest kya logic hai,0
2516,"are not listening dad are akhilesh dad searching for funny way you are nikhil are still listening failed strategists are rahul are listening only public you are modi
and nobody listening thats kejriwal ",0
2517,,1
2518,the only thing which has not improved during modi government rcbs batting,1
2519,“ for one optimistic that with leadership india will that new india that has promised ,2
2520,modi bhakts gimmick garner more votes masood azhar the demon alive had killed for real not through rumours,2
2521,dont judge modi and his band fake chowkidhars who are bloodthirsty and hate mongers they have talibanized the indian mindsets ,0
2522,thought after modi became things have become betteri complaining for months response from have made official complaint 1189598 till now nothing months vodafone blackmailing sir have lot fix,0
2523,modi has provided that healing touch majority indians ,1
2524,"
under modi govt there arbitrary discretion only development the auction natural resources coal and spectrum infamous for upa scams was done fair and transparent manner now all rules based and with only development mind",2
2525,all the people india except modi bakthas are voting against modi and bjp get out dubakoor modi and bjp,1
2526,watch how narendra modi govt reduced corruption with innovative steps ,2
2527,even modi voters will not vote for modi after watching modi movie,1
2528,1960s lal bahadur shatri resigned because train accident and that was mistake line men since could not give signal time but 2002 there were 1000 killed but still modis did not give resign but atal bihari vajpaye wanted him resign ciz modi power lusty,0
2529,gujrat model failure and modi lied ,0
2530,ே்்ு்்2019 modi allotted heavy funds dmkaiadmk bjp enjoyed fun world bank offered huge funds for vaigai dam project dmk aiadmktn bjp enjoyed funds cpm rengarajan stopped neet aiadmk dmk bjpcong supported cbse why all punish people enjoy funds,2
2531,watch the bowl what threw modi just watch them after eliction,1
2532,chandrababu naidu calls modi ‘demon’ jds mla wants ‘crush jaws’ modi supporters politics india reaches new low via ,2
2533,according law karma vindictive people who out their way hurt others will end broke and alone mrmodi wanted use congress schemes proxy for his own incompetent treacheries heres how even failed read ,0
2534,bad selfgoal desperation announced without thought promised keep fiscal discipline goals mind now modi will around saying raise lakh going abolish all poor schemes double middle class taxes,0
2535,inc didn’ nurture democracy and press freedom now modi and pandey,1
2536,practice what preachmodi bhakt,1
2537,its time for modi give humble walkover and leave for the himalayas,0
2538,"worlds biggest electric car manufacturer confirms will enter india 2019 ceo founder tesla motors confirmed this today
will one the biggest make india success for modi ",2
2539,how about printing toilet papers also why leave anything unnoticed ,0
2540,india ready choose narendra modi for second term,2
2541,you want chowkidar will give you whistle and cap akbaruddin owaisi ,1
2542,new post modi like ‘demon’ for minorities chandrababu naidu ,2
2543,"can you please give writing that modi comes power and election are conducted 2024 you will for good leave this country forever
politics would already end this election ",2
2544,the big five the media companies that the modi government must scrutinise fulfill its promise ending crony capitalism ,1
2545,modi govt met disinvestment target only because one public sector company bought another theprint via ,1
2546,modi will remain for next 510 years and till the time opposition get develop strong leader like him their rank and file ,0
2547,this outcome spoiling all the institutions your leader modi shah ,1
2548,you feel that corruption has been removed during time,1
2549,must read ,1
2550,modi urges noted personalities spread voter awareness ,1
2551,watch carefully thank modi ,0
2552,dynasty versus merit the criteria this election modi should win with majority,2
2553,congress that ruled india for years which promised 2004 give manmohan 10yrs will make india country one will poor now saying that will give ₹6000month poor family matlab yaar modi baap nikle chutiya banane ,0
2554,the narendra modi led bjp government promised crore jobs year years later his leaked job creation report card reveals national disaster unemployment its highest yrs crore youth are jobless 201718 alone ,1
2555,"salman khan good actor
great jokehe relation with acting like modis relation with usmuslims",2
2556,amethi will see mrs irani whom modi removed from burden dropped modi ethics forcing behave arrogant slyly get off that too woman candidate who only praised innocently modi wrong policies head must leave bjp not join congress,1
2557,"maha milawat for satta swarth and shoshan narendra modi targets mahagathbandhan latest blog post
",2
2558,since modi came power why always feel that rahul gandhi always mute mean just cant hear him ,0
2559, one vote can make all the difference anil kapoor answers modis election 2019 clarion call extends support his vote kar campaign via namo app ,1
2560,wish that was the case rajasthan incompetence indifference maharani ruining chances even during assembly elections slogan was modi tughse bair nahi raje teri khair nahi now they are handing over seats platter while sleeps,1
2561,"there difference
pakistani state dont support such crime but your narindra modi state support lynching beating and hate crime specially with muslim
indias society now 2019 living pre stone age thats why they kill beat human being for cow animal",0
2562,things like demonetisation gst goods and services tax…the upper castes would sort either view favourably say that need give this more time other castes like dalits the muslims were more against because that’ just not modi’ constituency2,2
2563,modi teli obc because his upbringing and mindset can chowkidar had there been his kids they too would have become chowkidar gatekeeper,1
2564,this razacker has nothing better the leader small extremist communal party mainstream muslims not prescribe his ideology modi cares two hoots for him his party media makes look like important personality,2
2565,agree with you critical mind only the bjp idiots and modi peddlers will have problems with this survey,0
2566,seems fan modihe ready equip the chowkidar according modi does chowkidari with these equipment will look better than sis security agency workers,2
2567,rubika abp can you find why our much hated abused trolled most the leaders except modi supporters far seems any leader india has been much hated trolled abused why totally perplexed all analysts must find reason honestly,0
2568,think will piyush goyal for some reason modi cannot stand himself reason fix something which isnt broken ,0
2569,yes agree but should narender modi phir ,1
2570,who will pay for themwhy not better idea rather giving them job which modi already doing out this may only will come your trap vote you ,0
2571,"rajasthan governor kalyan singh aligarh 23rd march all are bjp workers and want the bjp emerge victorious want that once again modi should become the important for the country
sourace ani",2
2572,next song sung ,1
2573,any bjp candidate contesting elections waste bengal asking killed lawless india where the bjps central government has not read its religion particularly articles 256 and 356 cane see kerala karnataka tamilnadu etc ,0
2574,modi perhaps the only who has understood the importance clear understanding foreign affairs and has set forth with perseverance sum ’ national interest first while working towards vasudevay kautumbkam,2
2575,modi led central government establishment exposed chaukidaarchorhai but the bhakts foolishly responded with maibhichaukidaar called themselves chor its high time for unemployed youth india respond with ,2
2576,jaslambasha big announcement rahulgandhi indias poorest families will given ₹72000 annually directly their bank accounts modi can give 30000cr the richest the country there enough money protect poor … ,0
2577,yes sir vote for modi jiiiiii,1
2578,congress time what modi has says now also same thing destroyed indian institution same congress point both are using ,1
2579,dhruv rathee spreads fake news about modi modi inaugurates eastern via ,0
2580,"
major sources corruption were middlemen between the disbursal govt resources and the end beneficiary modi govt has solved this transfering the benefits directly the bank account beneficiaries thus reaching poorest poor
via namo app",0
2581,what modi’ new twitter trend ,2
2582,whosoever tries narendra modi rahul gandhi socialism will always fail mai likh deta ,0
2583,"tamiltelugu tulu kannada etc are independent languages evolved from single family our languages shows indian culture some others
with all due respect hindi please stop ",0
2584,rubika filhaal swami kisi bhi mantri post nahi also citizen thats why say pradhan mantri aadesh denge dont confused,0
2585,"election live blog met sapna choudhary yesterday want her campaigning for manoj tiwari
",2
2586,modi for greater india our vote goes modi,2
2587,through our vote ensure govt need and deserve anupam kher responds modis vote kar appeal for the 2019 elections republic world via thanks ,2
2588,found the article ,1
2589,dont underestimate that mlas potential might become indias next prime minister read bjp parrots modi line asks isn’ sonia italy beti sept 2002 ,1
2590,the airline said that the passes featuring the photographs would withdrawn they are found violation the model code conduct ,1
2591,this modis new india but will ,2
2592,such ppl the reasonour and his family face filthy words from opposition sensitive time elections they must shut their mouth work more public grievances but inko fark kye padta hai gaali dain bhukte modi,0
2593,another way looking that congress accepts that modi model has generated huge revenue which they failed hence they think money there ☺️,0
2594,this idiot molvi said her parents are enemies own childrens conversion hindu girls into islam forcefully showing your dangerous mindset this your naya pakistan need expose each and every level ,0
2595,should free cost mtlb chunav prachar bhi hum kare pese bhi hum wah modi wah aese bane yrrr ,2
2596,bjp insider told that modi shah are almost shitting their pants they can see the mega rahul tsunami that visible panindia the gujju duo has accepted the defeat even before the election has started 2019 different election game the citizens are with rahul,0
2597,indira gandhi garibi hatao rajiv gandhi garibi hatao sonia gandhi garibi hatao rahul gandhi garibi hatao from indira time rahul only one slogan garibi hatao and doing nothing but honourable sir done alot work for poor society ,0
2598,sir modi govt completes months office tomorrow please put out month performance report work done railways with screenshots newspaper clippings,1
2599,dont want pappu run our nation want leader like modi ✌️,1
2600,congress trying 2004 strategy have take them back 2014 ground with all fake agenda there antiincumbency against the modi govt modi starts firm ground fix some loss making states and you are through for bigger glory higher range prediction,0
2601,the high life nobels she has milked her opportunity many times over for personal business and self propaganda need modi government many years come god bless him,2
2602,jingoism cong mediaval think tank few armchair politico that party made runing prospect electoral fiasco they made sure modi full power this time best wishes the kamdaar chowkidaar sir,2
2603,what kind country are living inin the name hindutva muslims are being beaten upi hindu and have read the ramayana the gita and the hanuman chalisia nowhere any these texts written that muslims must beaten ” kejriwal ,2
2604,india needs enemy they will reelect modi pakistan one cannot even imagine man who was accused killing people end being ,1
2605,people like who once supported and had full faith modi are today abusing him openly and are sooo frustrated,0
2606,always wondered why harbhajan opened saloon chandigarh while getting haircut today नऊआ always tried engage conversation and landed modi his misfortune conclusions demonetization had minimal effect him has regular gas con,0
2607,now that have agreed that congres screwed big time defence perhaps even just enrich themselves want know how many rafales modi brought india years that upa couldntchose not their term 126360 ans ,2
2608,case hate speech must filed against ajay singh bisht modi has courage and real chowkidaar,0
2609,will promise the moon next which will the same way his false promises farmers rajasthan madhya pradesh chhatisgarh that loans will written off days but instead blamed for funds,0
2610,boss you have expressed your views several times over the past few months with heavy heartbut vote with the same heart jara heart halka karo,0
2611,abe desh bechne achha hai tshirt becho and you are right this time also ppl will deliver they will again ealect  ,2
2612,"comic modi responds swamys comment chowkidar
via ",2
2613,sir narendra modi are confused yourour hashtagslogan for awareness vote for begging votes ,0
2614,saharanpur had muslim population according 2011 consensus which would nothing less than today both bsp congress fielded muslim candidates congress fielded candidate who proudly bragged about population while swearing chop modi remember this when vote,2
2615,her election affidavit says her credentialsno issue says modi ,1
2616,"have two options this elections choose from
… lotus
… lootus nice lines seen banner bangalore want india modified agar majburi naam mahatma gandhi hai majbuti naam narendra modi hai modi for vision rahul for division",2
2617,the code says candidates must not canvass for votes the basis attacking someones religion caste community race even personal abuse rival barred read more ,2
2618,how many powerful top level politicians have ever been convicted any crime the indian courts the last yrs hardly the fact that criminals like modi and shah got away reminder how broken our criminal justice system ,2
2619,"former odisha dgp prakash mishra joins bjp and will contesting from the cuttack lok sabha seat praised modis response pulwama strike also stressed that its time for parivartana odisha
bjp odisha looking strong ",2
2620,never seen such scary judgementthis dangerous not only for muslim girls but girls from every community india high time ucc implemented this will real challenge for modi govt which has started pussyfooting important issues ,0
2621,"wrong analysis modis successor yogi
note park ",0
2622,conparty mocked modi for opening bank for poor now the party its manifesto promises minimum income scheme directly send money the same bank poor for power sigh,0
2623,"the way understanding can different
there can different prospective analyze
but hope wrong dont wanna see modi ruling india again",0
2624,massive crowd the rally bjpshiv sena kolhapur see the crowd without modi,1
2625,desperate timesdena kisko haiastonishingly many school friends are still procongress antimodi,0
2626,some ppl gone crazy after modi came ,0
2627,check out latest article premier archery league via ,2
2628,sir aap bjp worker nahi you are post designated constitution post indian republicplease keep the desincy this respectible post either resign campaign bjp modi no1 will questions you,1
2629,yes modi has reduced the loan burden brought revenues through gst hoarded cash came out during demonetisation you retard wants promise everything under sun ,0
2630,inko nahin lakh khoon maaf hai are all bjp workers modi should become governor kalyan singh ,1
2631,never said any comment that there was role pak its about intelligence failure leading attack upa ministers left their post after 2008 mumbai attack bcoz they failed what did modi did asked entire country chowkidar what abt rdx isnt that ,0
2632,after railway tickets now boarding pass air india with pictures modi not warranted all youa going strong why give opposition handle beat you with,2
2633,centre state govts working together make india tbfree 2025 its most heartening that multipronged approach involving different stakeholders ensuring outcomes seen ,2
2634,floor leader akbaruddin owaisi ive seen twitter chowkidar narendra modihe should also mention chowkidar his aadhaar card passportwant not chaiwalapakodewalaif modi ,1
2635,"
modi govt ensuring development which actually touches the lives poor homes roads gas connections toilets insurance bank accounts loans you name being done via namo app",0
2636,and the bastard teaching modi how treat minorities pak truly rogue country with malicious attitude,1
2637,lol who gonna marry her hippopotamus every unmarried men become hitler and modi unmarrieddivorced women become feminists with agenda destroy everyones peaceful life get life miss marvi ,2
2638,long hav dumb rich due2corruption ppl like bharat can never better choose wiselywe always chose best our lifeschool collegecareer doctors etc need2choose person like our ,2
2639,modi tho koy promise pura nahi kya bole the jobs year halat yeah hai worst condition jobs where lakh every bank account black money acchhe din where ,0
2640,bjp govt forever jusic for women modi forever vote for modi ,1
2641,"approaches bombay high court stop auction paintings
",2
2642,please vote for modibjplotus  and convince other,0
2643,and here another gift from the government parent taxfree special economic zone purpose built for ensure the poor india get all the externalities burning coal but tax nor cess ,2
2644,vote kar shri appeals everyone during tweetstorm ,1
2645,you should ask election commission via bcci for postal ballot not modi sir this does not work urge you travel chennai cast your vote and travel back your respective city for the match most the matches are city with flight connectivity,2
2646,know rahul dynast but hes not tyrant like modi india can afford dynast but not tyrant ,1
2647,modi said almost the same gujarat 2017 campaign and worked,1
2648,compare that with modi’ 2014 “vikas purush” election plank that they sold the nation the fact that vikas nowhere found now tells you all you need know about modi’ years vikas dead and buried,0
2649,read this these rules modi follow you read carefully,0
2650,rather one should say that indians will celebrate diwali pakistan modi wins 2019 ,2
2651,reallywhat joke plans promises only hate against modi against bjp really need such hateful person love care just and mine philosophy,0
2652,you are with modi you are with india you are against modi you are anti india yes agree idea who this gentleman but speaks with conviction and clarity ,1
2653,matter how much guide someone walk right pathhe will the brainless smartless act alwaysur company tells who arethats why now have realised why naredra modi smart made his name the world why rahul gandhi brainless,2
2654,modi chore hai uneducated hai 2019 will fall the ground,1
2655,after jordan india the worlds most intolerant country you ever feel any shame shushma and modi  ,2
2656,india looks set return coalition rule few believe modi’ bjp can replicate its stunning majority 2014,2
2657,will fight for our own rights need modi govt forever jai bhajpa ,2
2658,"the bench headed cji ranjan gogoi was hearing plea political parties seeking direction randomly verify the vvpat least per cent evms during elections
follow live updates ",0
2659,you are trying say modi afraid vendetta charge the opposition 282 seat agar election time action lia dukhane badle press conference karni pad rahi kyu chune aisi majboor sarkar election time lage aaropo koi kyu sach manega,0
2660,attention election commission after railway tickets now air india boarding pass bears pics modi wonder why are wasting public money this election commission which doesnt see hear speak asked former punjab dgp shashi kant read ,1
2661,watch society needs modi rajasthan governor kalyan singh channels bjp ‘karyakarta’ read here ,1
2662,they only know two things rafail and chowidhar other than this they cannot have any valid agenda counter modi ,0
2663,why modi have not held single press conference why can’ speak and answer the questions why only false speeches public conference this not what looking forward our prime minister  ,0
2664,you can have your opinions modi one should immune criticism but modi really worked his way the top from lower middle class kid who worked tea stall modi became the the worlds biggest democracy really took along with his rise ,2
2665,modi the only statesman who stood china expert michael pil via ,1
2666,"dont worry about but got free time out delusional media try get glimpse debt gdp ratio btw modi cant fake other institutes data you were caught faking govt and industrial data
china got trillion economy and fake data hot trillion",0
2667,stwhy sambit patra matters beyond political debates now this idiot arrognat mannerless boot licker modi yes his only quality agent shameless modi defends every wrongdoings modi,0
2668,"today every indian saying main bhi chowkidar modi
",2
2669,reality modi seller sells things according the taste their buyers like country’ resources are for wealthy buyers like ambani and adani merchandise for middle class people and fake promises for those who are doing window shopping,1
2670,she got shot accidentally she was that classroom she didnt get shot any activist pseudo she has done nothing except quit pak for ,1
2671,all the name advertising then telling voters why and how bjp killed lol air india boarding passes has modis image but advertising and all,2
2672,"“ the last four years not even single legislative step has been taken the central govt protect the environment” ”every single law related environment being diluted which will make urban areas unliveable”
environment lawyer ritwick dutta
",0
2673,modi asking for apology entire nation full report card modi out now you will shocked see how india has changed last years  india now suffering from highest unemployment rate ,0
2674,final days modi government adani project jharkhand becomes indias first power sector sez via ,2
2675,"from hinduism you demonetization
now understand you are modi hater thats default you have become hindu hater rice bag convert any chance",1
2676,indian voters dwindling growth and rural distress can modi buck the trend and defeat antiincumbency ⁦ ⁦ ,1
2677,not endorse the chowkidaari modi don the chowkidaari only divert the attention from the burning issues that our country faces now,1
2678,"does this trick narendra modi creating awareness about voting and take all the votes into his favour
",1
2679,maybe could because hes educated and could more responsible for the people india and will understand the youngsters more which the modi doesnt seems,2
2680,that’ modi’ india,1
2681,letter friend who happens modi supporter ,1
2682,"
cong➡ chor party modi➡gareeb lal ↪says farmer frm ↪also says clueless abt poverty farmers livid coz
cong failed 2fulfill
farm loan waiver sowas congs flw promise
just bait votes ",0
2683,now you should know why not modi why ,1
2684,modi once again 2019,1
2685,don’ agree with your opinion modi still the most popular leader india and most people will vote for modiaap definitely facing the problem and desperate forge alliance with congress but people not forgotten when kejriwal was swearing his children,2
2686,support modi sir,1
2687,voters will choose wisely and reject modi who put vikas reverse gear with his disastrous demonetisation and badly executed gst india needs gst reform and experienced best bet ,2
2688,objectbiased media those space each cong spl rahulpcdo debate abuse modi rafael same attend bjp patrapc disclosing rahulcorruptionwhy wish 2defend himwhy spl attention rahulfraud allegation media space probed corruption merit 4media,1
2689,vote kar narendra modi appeals everyone during tweetstorm via namo app  ,1
2690,once again modi government modi govts efforts last years governance reforms have been institutionalise honesty way that every system and institution designed inculcate well inspire honesty,1
2691,"dont play with the words was talking about the modi swamy relation guru saying what good and chowkidar protecting the good mind you tweeted dark side terrorism there any brighter side you better know there any
",2
2692,this whole chowkidar movement complete joke everyone chowkidar atleast there one person bjp who could not forced modi and gang have chowkidar tag his reasons aside salute his courage for not falling modis feet,2
2693,narendra modi selling tshirts when will you start selling yours what prevents you from selling your merch ,1
2694,how much yearly fund was allocated the and how much they spent can come with the white paper and ask your mlas too karnataka that will get seats have that leadreship this dont rely modi ,2
2695,she piggybacked modi wave one knew who she was politically 2014 there’ way she winning 2019 especially when whole bjp nosediving bihar rahul will regain his 25lac majority ‘,2
2696,what wrong with you people india must that ganga water how does that help you with anything life you hindus suck modi off hard understand doesn’ have wife but still take easy,0
2697,"this totally trying fool public again just for mere vote bank politics
omg they are ready any extent let narendra modi bjp not win why  ",0
2698,"another one
",1
2699,after railway tickets now boarding pass air india has modis pics ,1
2700,trust modi ,1
2701,dear son manak much good role media making modi hero for his honesty honest person not chormahachor,2
2702,please stop rumours opinion olls say otherwise being bjp supportet give negativity bjp supporters shut mouth and allow modi and amitshaw their rallies just watch them are not able motivate people vote for modi negativity poison,0
2703,modi not the kind person who will take sadistic pleasue the plight any indian you should have complained the sarkar that governing instead tagging modi taking pleasure showing him with negative view,1
2704,incarnation narender modi say soul narender modi emergies into vivek oberois body and converted into chalchitra,1
2705,believe good strategy who else symbolises modis failure more than karti chidu nirav modi lalit modi and the entire and coal mine scamsters being free and contesting elections ,2
2706,superbly summarizedjai hind vande mataramagain modi sarkar ,2
2707,"sir think more than name yogi seems reminded his utterences like doing boti boti modi
this type language definitely terrorist ",2
2708,2029 our pappu can make the same even double the amount after terms modi there will poor people the country 2014 had poor today have only poor jai sri ram,0
2709,sahi kahabut only the chawkidaar will able action thank you for reminding modi now will work even harder make sure namo again jai modi abhar akhilesh papu,2
2710,just imagine how much karnatakas economy would have flourished under modis leadership ,2
2711,hoshiyar zardari bilawal baghawat sazish bilawal bhutto via remember asif ali zardari shiite nonmuslim and his blood can never patriot pakistan modis attack maybe invitation zardar and nawaz sharif,1
2712,the uninitiated ajay singh who bought spicejet from the marans 2014 the evil genius who supposed have coined the now notorious baar slogan modi always rewards his mitron ,0
2713,very true sir thats why they are against modi sir alliance created for scams and corruption,2
2714,modi haters means economy 100 times neeche giri saal mein,1
2715,slams makers biopic for deliberately using name the credit ,1
2716,"narendra modi arun jaitley dont understand economics claims subramanian swamy source scroll via dailyhunt download now
",1
2717,how weakening environmental laws over the past five years were made the behest modi ,0
2718,final round master stroke faker modi end his chapter from indian politics and putt him jail jindabad prime minister rahul gandhi jindabad jai jai jai congress,0
2719,modi fooled gave 6000year 17day with which you cannot buy bundle bidi says this elderly comes again our country will gulam says this agitated ,1
2720,modi let’ talk about what you did not congress ,1
2721,need give complete majority that 23rd the that can continue what doing and get those guys jail ,1
2722,"from the sanitation campaign run modi
affected jai bhagwan goyal shahdara and the north eastern
launched cleanliness campaign several places delhi",1
2723,"but what chowkidar chor
and everyone say modi hai mumkinhai
",1
2724,trend nothing but fooling people with hope for votes had congress atleast has vision something for this country rahul gandhi and his partymen would not have been after modi their only agenda ,1
2725,one uses nuclear will never used sure that but once get rafeal 400 pak army will trouble they don’ have answer for that they shud careful modi comes back takes revenge does not leave kashmir use anyone,2
2726,vote for modi and bjp vote for bjp want namo again,1
2727,"gautam adani gets rule changed for sez few days before lok sabha elections were announced who chowkidar adani
every indian knows now",0
2728,you are trying abuse simplicity modi ,1
2729,indian movie producers are desperate that they produce narendra modis biopic even before end his career politics now think that taimurs biopic not far ,0
2730,will give modi whistle cap wants chowkidar akbaruddin owaisi ,2
2731,controversy over modi biopic escalates more videos ,2
2732,rapist nihalchand given ticket again and thats how sanskari narendra modi wants make feel women india safe ,2
2733,jail because was animal lover and was worried about the fodder his buffaloes frustration did scams for his buffaloes should stand with the family and assure them that modi comes power they wont frustrated buffaloes food,0
2734,priyanka you stood with pakistan during the surgical strike you were proudly sitting with pakistani flag welcoming wing comdr abhinadan indian would have tolerated you hate modi but you showed for india one the world likes traitors pakistanis supported pakistan,1
2735,india needs good governance and vision both amply being worked modi not fancy words cherry picked showcase the prince bloopers who not good with any them difficult times known fly away thailand ,2
2736,ratan tata lavishes praise modi says will deliver new india ,2
2737,microsoft ceo satya nadella praises modis record ease doing business times india ,1
2738,‘ stand for clean politics and opponent doesn’ south mumbai has lost its voice former union minister and mumbai south candidate ,2
2739,one more idiot spotted from jds crush jaws those who shoutmodimodi says jds mla ,0
2740,air india boarding pass features images modi vijay rupani sparks row over violation pollnbspnorms via ,1
2741,shah modis successor then liberals will have place hide modi was modest but shah will ruthless ,0
2742,you are wrong defeat narendra modi else amit shah will forever ,0
2743,now air india boarding pass with pictures narendra modi causes stir india today ,1
2744,blessings you will see ,1
2745,mai atal bihari avinash singh gandhi order deta mechokidar narender modi may 2019 morning joine kre @ thounds per day 201o 2024 call for more information,2
2746,our respected prime minister shri narendra modi has nation wide agenda for clean india dehradoon municipal corporation garbage collection van only comes once week how can you expect clean dehradoon and clean nation ,2
2747,"why did chose such tongue twister his blog’ central character “compulsive contrarians” could have asked modi venky naidu they are expert word play few suggestions for jaitley you could pass ziddi piddi
akdu chidu
khunnasi kangressi ",0
2748,chowkidhar only for rich men did you see any chowkidhar gaurding poor house but you can find chowkidhar nirav modi house lalit modi house mallaya house,0
2749,anchor doing canvas against modi not fit for journalism,0
2750,whats going controversial amendments environmental laws procedures documents reveal modi and javadekars war indias environment via ,2
2751,"
through the vision work modi development becoming mass movement where instruments progress are reaching the poorest poor bjp standing for rights poor via namo app",0
2752,"vote save democracy vote against the dictatorship modishah vote save constitution vote save institutions vote for peace 
jay hind",1
2753,cronyism full cry ,2
2754,congress years wasnt able complete one rafale deal bjp its years has already completed the rafale deal delivery rafales will start sept 2019 has already started proceedings for another fighter jet deal but congress will say that modi has hacked evms ,2
2755,government which has done nothing for years criticizing whatever modi has done past years,0
2756,"due modi govts efforts that quality healthcare services are now being availed lakh poor families which was nearly impossible before modi govt’ ayushman bharat with coverage lakhpoor familyyear enabling this
via namo app",0
2757,this cunning statement modi took the bold decision favour air strikes alone should get the credit the operation failed all including this man would have pounced him for bad judgment nitin gadkari playing modi boaters,0
2758,"has the potential… change india
modi again modi forever ",1
2759,astrologer from patna predict that modi will become again 2019 sure death,2
2760,are not far from the time when the president india also start talking like him modi hai mumkin hai,0
2761,adani upadhyay later middle man who introduced adani modi long back ,0
2762,modi wants rule india for another 5year term then there should peace harmony india this modi’ clear doctrine retain power hence modi amit shah duo will any extent create ruckus ,2
2763,after long time modi govt fulfil the requirements our defence forces what you will say rahul ,0
2764,fine article giving the history the dubious manner which the lokpal has been appointed the fat end the modi regime ,2
2765,their intentions were not right javed akhtar finding his name the poster the modi biopic mumbai mirror ⚡fintech⚡ ,0
2766,india prime ministerconfirm modi exchanged greetings with imran congress abp news ,1
2767,new post back modi for better governance security says shah ,2
2768,can guide where can find data for education spend modi upa need confront congi,1
2769,only opposition parties used derogatory words againstpm modibut the otherhand modi never used such words against jis opposersshameful,1
2770,some lame excuse swamy avoid joining the majority modi fans that why treated always unreliable personality leaders whichever party joins,0
2771,"you may think have lot hatred for bjp modi
but the truth grateful them bjp rss helped understand what means with the congress what means indian hindu shiv bhakt ",1
2772,that also means even congress comes power you cannot say congress did great job 20192024 because lot things started and proceeded modi govt please dont forget this future,2
2773,modi biggest freeloader modi year failure gujrat year failure delhi and gujrat total years miserable performance power total years miserable existence contributing nothing tax coffers country ,0
2774,done with deliberate intentions shabana azmi accuses biopic makers veteran actor shabana azmi today hit out the makers the biopic prime minister narendra modi alleging they had intentionally the name her husban… ,1
2775,this comes from cabinet which has scholars like modi smriti and hema time introspect,1
2776,bedi and modi share some good memories about their encounter with crocodiles modi had brought baby croc home during his childhood and everyone knows kabir croc love khoon bhari maang ,2
2777,rahul gandhi modi can give money the rich will give poor via ,0
2778,exactly thats why modi the right person head the country ,2
2779,"employment seriously you need read about the facts and how modis government trying manipulate the employment data
yes there are reasons vote but employment far away from that reasons
infact employment one the reasons not vote for modi",0
2780,"surgical strike credit goes modi
nirbhaya case handling credit goes delhi police and the blame for the rape goes sheila dixit upa gets credit either for faster police action nor does get any credit for having silently worked heal the wounds
",2
2781,one can overdo loss lives only modi lover could say that,1
2782,join and interact with shri narendra modi directly ,2
2783,after and now tweeting mind you only kabir bedi said would like see modi again whereas other celebrities just asked people get out and vote but look silly outrage ,0
2784,air india boarding pass with modi pics causes stir looking into says ,1
2785,् े ें ाँ ैं ााोी ् the foundation for new india 2022 has already been laid the modi govt with the vision housing health and education for all india realising its aspirations towards prosperous future via namo app,2
2786,delhi bjp chief manoj tiwari met yesterday she welcome join the bjp she can campaign for narendra modi priyanka gandhi and congress have lied about sapna chaudharys joining,2
2787,social media lampoons modi’ evolution from chowkidar salesman ,2
2788,that was state elections and for modi can’ loose 2019 will surely come back indians have better choice only one option that shree narendra modi ✌️,2
2789,who are you ambanis chowkidar are saying change modi but can accept gadkari shut your chowkidari the rich change napkins for modi,2
