,text,label
916,should free cost mtlb chunav prachar bhi hum kare pese bhi hum wah modi wah aese bane yrrr ,2
917,very true sir thats why they are against modi sir alliance created for scams and corruption,2
918,guys you don’ have any reason vote then please read and understand this you got reason vote for modi save yourself from this horrible unimaginable nightmare ,0
919,more than billion muslims are not one individual just like all hindus are not genocider modi,2
920,rajdeep think 4got that imran not indian never combine cases like dis whenever talk imran dont comparison with modi its becoming stale,0
921,you are utterly mistaken about both communitiesthose who are secular will vote modi only communal and castist against modi,1
922,thought petta was the most antibjp movie recent times  ,2
923,praise him and lick maai baaps boot while party can resign from the post governor and carry praising modi,1
924,renowned lyricist not happy with the clarificationclick here know why  ,0
925,dont want pappu run our nation want leader like modi ✌️,1
926,one vote can make all the difference anil kapoor answers modis election 2019 clarion call extends support his vote kar campaign via namo app ,1
927,who after nehru indira gandhi who after indira rajeev gandhi who after rajeev desperately try for rahul who after modi best person whoever can rule dynasty ,2
928,get chance interact with shri narendra modi directly the event held 31st march 5pm register now via mynt ,2
929,like you modi ,1
930,you forgot one more cruel incident happened kashmir did made any comments like this the same hope havent could that cruelty cowards cant used against modi right,0
931,gaali politics returns now andhra pradesh chandrababu naidu calls narendra modi quotdemonquot looks demon for all corrupt gaddar netas,0
932,documents reveal modi and javadekars war indias environment huffpost india ,1
933,would better you ask about credible intellectual opposing modis record that would more fun ,2
934,"former odisha dgp prakash mishra joins bjp and will contesting from the cuttack lok sabha seat praised modis response pulwama strike also stressed that its time for parivartana odisha
bjp odisha looking strong ",2
935,his sons study good schools not convent though modi has raised selfrespect manifold internationally muslims syria pakistan libiya turkey are towards selfextinction and forth when commented his wordly knowledge you know who blamed,2
936,world know pnb only because fraudulent nirav modi this time credit should given only nirav modi,1
937,how narendra modi has almost killed the indian media ,0
938,only modi,1
939,sir appears age has taken toll you earlier you were used place facts and logic your writings where now days only abuse for modi and his followers feel sorry for your readers including myself,0
940,every thing looks good tweet for modi except the hashtag,2
941,from man who tangoed with him modi has hurt ncbn where hurts money,1
942,shameless fakendra modis company and please dont forget remove fakendra modis corrupt fake and failure government,0
943,your called comparison modi with imran clearly displays the quality raajdarbaree ness you,2
944,seventeen years long time learn one completes school bachelor’ and master’ that time but from 2002 2019 the congress party has learnt little editor chief argues the ways congress has walked into modi trap ,0
945,think every citizen very big assumption please reflect what you are writing for minute before posting ,1
946,this awesome step guys the appeal modi shri jai bhagwan goyal adopted barsana village,2
947,"politickle29 aisaa hai stages ोै ा aspiration kuch you bhi karna hai
inspiration exampull from modi
respiration  becomes lifebreath like modis jeevanshailee way life hindooizhm",1
948,have nri friends who hate work with muslims refuse buy from shops run muslims cancel uber the driver has muslim name and purposefully give bad reviews screw them over you cannot put words the damage modi has done such hatred now normal,0
949,one vote can make all the difference anil kapoor answers modis election 2019 clarion call extends support his vote kar campaign ,1
950,modi has wiped out the small micro industries india with the demonitisation indian enterprise the small micro industry section,0
951,social media lampoons modi’ evolution from chowkidar salesman via ,2
952,chowkidar apologises after several fall ill stampedelike situation rally ,0
953,and tell modi last week hindus attack muslim family this india safe country and never,2
954,farmers’ welfare about 474 farmers get second installment from next month the centre announced the 75000crore scheme ,1
955, never vote for modi,1
956,can you kindly elaborate the dharma friendly actions modi like rte hunar haat letting ganga tyagis die ayodhya delay etc,2
957,rajasthan doctors write narendra modi for ban ecigarettes ,1
958,shameful national conference leader calls narendra modi quotterroristquot all those who have links with hafeez sayeed and pakistan will call terrorist,1
959,all chor thug scamsters corrupts trying stop modi resume their business corruption,1
960,prior modi govt took over poor people didnt access toilet crores women used cook lighting wood crore poor were left out banking sector18000 villages didnt electricity modi govt changed all this crores poor including muslims have benefitted,0
961,why picked chairman the devious aadhaar isnt his babyhe was just the face given upa2 during its term for aadhaar poised for return now chairing committee formed during modi govt with report due shortly after the next govt ,0
962,seriously thought modi will bring uniform civil code and change text cbse but didnt,0
963,"there typical liason mutual benefit between both the modis way which amounts cheating the nation
",0
964,narendra modi became and despite biased vicious media political arriviste like wants prop himself with the help media ,0
965,our narendra modi ordered indian air force take action within days pulbama attack after permission what were done indian air force see here ,2
966,the last years the economist led upaii were economically disastrous that capitaloutput ratio reached high 201213 making indian economy very inefficient read here know how improved under the modi government ,0
967,why are you hell bent manoj tiwari just her photos came with priyanka dont you have enough candidates celebrities for campaigning reel life celebrity mentality strange modi jis developmental work his team efforts are more than enough bjp might not need sapna,2
968,you are with modi you are with india you are against modi you are anti india yes agree idea who this gentleman but speaks with conviction and clarity ,1
969,jail because was animal lover and was worried about the fodder his buffaloes frustration did scams for his buffaloes should stand with the family and assure them that modi comes power they wont frustrated buffaloes food,0
970,father was also banker gave very good life from his salary was never money minded like you all who only wants money without doing any work and help people like mallya and nirav modi scams and real needy people dont get loan they are not position bribe,2
971,"all are with you sir namo again jai hind jai modi
muje puri bharat janta par vishwas hai sir aap hamre prime minister honge for our future our country future you must our prime minister again and again bjp",1
972,"dear modi please through uploa ded link posted doordarshan india youtube about holi celebration from santiniketan
",1
973,this really great step guys the appeal modi shri jai bhagwan goyal adopted barsana village,2
974,but they will nvr forgot operation blue star khakistan will reality 2020 due modi fail diplomacy,0
975,the three codes modi cracked give india huge foreign policy jumpstart via ,2
976,lrt modi could never,1
977,"
people india are fed the incompetency modi govt their blatant misuse power rampant corruption misgovernance the overt lies have damaged the countrypeople are now looking towards congrss rule india ",0
978,such ppl the reasonour and his family face filthy words from opposition sensitive time elections they must shut their mouth work more public grievances but inko fark kye padta hai gaali dain bhukte modi,0
979,connected name with surname not bcz religion connecting name with surname common like raga connects nirav modi with namo,0
980,not think like that the dream once again the modi government will come,1
981,congress party and its desire make powerful only nehrugandhi family put brake india development modi govt has disengaged the brake now,2
982,when the course campaign gets converted modi who candidates dont matter,1
983,donti only mention you tweets which depict the ground realitiesi dont defame modi has already included lot filthy people his party that you never answer questions because you dont have answers you can only abuse and shout,0
984,"modi govts slashing indias education budget clear indicator that they dont care for indias future
congress president shri the other hand has ensured the increase the budget gdp
this the future india deserves",0
985,with disrespect mind says modi for several internal reasons india but deep down heart always congress,0
986,appeals everyone during tweetstorm via namo app ,1
987,"professors and researchers from jnu bhu launch academics for namo campaign support modi
",1
988,cow please fight elections for graffiti mocking modi appears bjp fails find candidates bengal ,0
989,but assadudin owaisi licks the boots modi they deserve shown there,1
990,still looking you produce some autocratic monger norm that really hampered india how turned kimjong hitler wake dear this india what most powerful politician nehru most daring indira and most seat winner rajiv dare not most hated modi will ,2
991,passed insider info quid pro quo and went jail for comparing rajat gupta with nirav modi dishonest ,0
992,modi means master developing india,1
993,secondly refer thee boom fact check website know whether modi promise putting lakh everyone’ account ,1
994,"the bench headed cji ranjan gogoi was hearing plea political parties seeking direction randomly verify the vvpat least per cent evms during elections
follow live updates ",0
995,nothing better could want modi for lifetime india will attain the glory commensurate potential indians ,2
996,vote for modi vote for better future ,2
997,saale petrol price 2013 was today even after years saale tomato tuar daal onion potato all prices same 2013 even after years saale india has become worlds 3rd largest economy saale roads electricity gas cylinders all because modi,1
998,almost that crowd has come eat free biryani and collect their tax money which you guys looted for years badme vote modi karenge ,2
999,"but what chowkidar chor
and everyone say modi hai mumkinhai
",1
1000,right now news channel should discuss modi government 2014 manifesto how many promises fulfilled how many still pipeline but what they are discussing and showing sapna choudhary hema malinis banke biahri mandir,2
1001,sir but bigger modi bhakt than any the vultures present ,1
1002,corrupt indians responsible for relative failure employeesjewellers builders neutralised the benefit demonetisation one cant blame modi for thatu cant stop vaccination against illnesses health workers not sincere their job,0
1003,did modi eat beef biryani and sleep asaduddin owaisi hyderabad news ,1
1004,vote kar narendra modi appeals everyone during tweetstorm via ,1
1005,the modi govt failure what you call the congress govts minus raos the rest them including vajpayees disgrace india,0
1006,and will made write about how muslim women are empowered wearing hijab burqa nikah halala child marriage and how gods job please the husband modi hatred making them lose the larger perspective,1
1007,false promises bounced back modis head ,0
1008,anchor doing canvas against modi not fit for journalism,0
1009,veiled attack bahujan samaj party supremo mayawati said some big players the opposition were fighting shy contesting elections ,0
1010,the name throwing out modi rule the task independent communist assertion abandoned will lead liquidation the movement,1
1011,you think modi appointed few close aides will maintain transparency the governance ,0
1012,ratan tata lavishes praise says will deliver ,1
1013,this what has led global rise and why discontent fanned social media giving impetus populist leaders brilliant essay the london school economics ,2
1014,why you have conspire people jharkhand anyway dont expect much count your last few days final days modi government adani project jharkhand becomes indias first power sector sez via ,2
1015,first time the history india the opposition fighting elections without any agenda the only concern modi hatao manifesto development issues this the first elected government which public happy and corrupt politicians are crying its vice versa,2
1016,from selling dreams 2014 selling tshirts 2019 modi sure has come long way,2
1017,"one the most hard working minister modi govt
opposition being afraid modi not because his popularity but his works too
they knowif got another 5yrshis initiated project will get completed
thentheir false allegations will vanish under his achievements clouds",0
1018,congress time what modi has says now also same thing destroyed indian institution same congress point both are using ,1
1019,last thing indians needed keep going modi ,1
1020,was the one who recently said that people who vote against modi are anti national that put gen hooda all congress supporters and those jawans who not support modi anti national what great things did you hear about him,2
1021,why not ask them vote for modern india modi why let even single vote waste make nda stronger centre nota,0
1022,crush jaws those who shoutmodimodi says jds mla this inciting murder,1
1023,running shameless fakendra modis corrupt fake and failure government,0
1024,that good the people india nationalists want modi forever elections are waste money and leads more corruption and violence opposition,2
1025,sad jees team zombies shouldve said theyre calling from raita channel instead radio channel ,0
1026,east west modi best,2
1027,support modi,1
1028,"yes thats what you can guarantee reservations but cant create jobs and when modi pushes for buisness you guys berserk
stop all this bullshit",1
1029,"vapas lana hai
desh agey badana hai
vote for modi vote for developement
its right each and every citizen ",2
1030,"country prospers when the women the country are leading the forefront are supported every endeavour their lives modi govt focussed policies where women have been enabled with the power empower themselves and the nation
via namo app",1
1031,rahul gandhi doesnt make false promises like the bjp his past record shows how has always fought for our rights given months modi now give months ,0
1032,shatrughan sinha was far bigger public figure than you are siddiqui bigots and their support not required bjp rant rant and rant much you can wont make any difference modi cant defeated,2
1033,jai are with the new india which only mumkin when modi will come into power again ,2
1034,remember the guj lady governor who sat lokpal papers blamed modi for the delay,1
1035,modi sold his suit lot stuff received gifts from other nations auction donated the money ganga project but doesnt have the skills sell india like rest the from nehru mouni singh,0
1036,modi’ blog lohia opposition parties and their friendly media damage control mode the hypocrisy the ramshackle group parties the opposition appalling ,2
1037,dont forget high petrol and diesel prices thats looking ordinary citizens dont forget modi here only for his crony friends ,0
1038,the votes get divided modi will win unite tone one strong opposition ,2
1039,modi goes tweet spree yet again asking noted personalities from all walks life urge indians vote upcoming lok sabha elections ,1
1040,watch aimims akbaruddin owaisi mocks modis chowkidar campaign ,1
1041,that’ why will bring modi back,1
1042,one can overdo loss lives only modi lover could say that,1
1043,can’ distinguish between bagga and modi these days both are selling shirts,1
1044,"there are two possibilities here
1as you said managing
2no substantial evidences against got bail
even the first case got bail when are togetherso can manage its very clear choice urs ",2
1045,imran kgan has taken notice and ordered detail report did modi said anything about recent muslim family lynching not then you got your answer that who supports extremism and who serious tackle and challenge these extremists and fanatics,0
1046,"good for nothing and incompetent corrupt fake and failure government please dont forget remove fakendra modis corrupt fake and failure governmentएक िे ्् source rangeen duniya via dailyhunt ाउनलो ें
",0
1047,final days modi government adani project jharkhand becomes indias first power sector sez ,2
1048,thats the truth but not the whole truth the whole truth even bjp has been working cong agenda via their mole the party and tons molebureaucrats that modi didnt fire day despite repeated warnings from swamy bjpaap are just shorter spellings congress,2
1049,know under modi rule everybody become crorepati just check bjp leaders income for them arrived then why they concern about rahul alone,1
1050,vote kar narendra modi appeals everyone during tweetstorm via namo app ,1
1051,sold many airports adani sold lal qila adani gave worth millions dollars contractrafael ambani help modi and escape from india visited many countries help his friends get big contracts,2
1052,best wishes for 2019 election wish from god you will win huge number vote india need leader like and also party like bjp and sri modi again prime minister india may thursday 2019,2
1053,"news breaks
film maker modi biopic accused sexually exploited minority metabhi modiji life inspired hua hai jab 36gun milate hain
tabhi koi biopic likhane film banane sochta hai modiji did earlier his chelafilm maker now following same path",2
1054,public toilet near kanagadurga temple nizampeteaten money given modi govtcheater,2
1055,election commission should take cognizance blatant modi propoganda and others should file complaint ,0
1056,state times news akhnoor firing salvo the prime minister narendra modi former deputy chief minister tara chand sunday alleged that the government did not want accept that there job crisis the country while interacting with youth … ,0
1057,and mrs koppalatota for namo again walk for namo again@ park mathikere bangalore last saturday many people were joining our team showed their enthusiasm for narendra modi our prime minister again ,2
1058,only rahul gandhis politics love can defeat the modi politics hate its time vote for love over hate ,0
1059,modi the darling business must ,1
1060,strongly believe you have become power hungry psycho now you are obsessed with modi that all you think about him cant you work for delhi why still not clean why not like london you promised kuch kar nahi sakte utar kyu nahi jaate,0
1061,all started with khan taking jibe india regarding minorities practice home before preach india ,1
1062,but they wont ban the modi movie ,1
1063,brilliant modi government didnt just dispose off enemy assets but made 700 crores from ,2
1064,100 sure sir will inform all family and friends give record numbers vote modi sir and bjp thanks,2
1065,has come new meanings nationalism hindu and supporter modi and antinational who doesnt praise the govt initiatives,2
1066,support with leader honble prime minister narendra modi for new india ,2
1067,yogi adityanath hold 100 rallies seek votes for narendra modi amit shah ,1
1068,yes good job highly insensitivearrogant incompetent ploar needs defeated any costnobody knows why made such arrogant person minister gave tickethe out touch with grounddespite 3months upsc protests nvr met ,2
1069,itna fark  ,1
1070,anyone better than modi when nehruji expired said there was alternative but shastiji proved was the best ever everybody including modi dispensible,2
1071,since modi came power why always feel that rahul gandhi always mute mean just cant hear him ,0
1072,you refer last week tweet had clearly said she cant join she big time and supporter ,2
1073,you think was modi behind that accident,0
1074,the place modi ,1
1075,pledge your first vote for modi ,2
1076,centre state govts working together make india tbfree 2025 narendra modi via namo app ,1
1077,there are two reasons for atmosphere hatred created modi rule rss ideology unemployment ,1
1078,rajasthan governor 23rd march all are bjp workers and want the bjp emerge victorious want that once again modi should become the important for the country ,2
1079,congress dsrve chance dey didnt any chance last yearswould leave house open thieves after has been looted several times keep congress out home dnt wnt pappu run our nation wnt leader like ✌️ ,1
1080,producer croon namo namo song for the film ,1
1081,modi asking cow contest lok sabha election 2019 ,0
1082,rahul doesnt make false promises like modi has always delivered whatever has been promised you may check his track record you can count him ,0
1083,first all this aunty should resignas terrorist killed jawans which doubtdefence minister should out jobinfact even modi who bark very loudly after fake surgical strike that terrorist left all vanished appeal army dont play the hand politicians,0
1084,and here another gift from the government parent taxfree special economic zone purpose built for ensure the poor india get all the externalities burning coal but tax nor cess ,2
1085,use this beg for campaign ,1
1086,called secular leaders will reply like that why the priest was disturbing peace area praising modi praising modi was attack peace loving noora ali priest should arrested charges disturbing peace ्ों ी ै ,0
1087,calls modi demon den must know pisach,1
1088,watch the bowl what threw modi just watch them after eliction,1
1089,modi urges noted personalities spread voter awareness via namo app ,1
1090,maximum politics with theprint who after modi with amit shah’ nomination bjp sets succession plan for 2024 our political editor singh writes ,1
1091,better example that this namak harami you say anything modi that’ fine some extent but supporting the one who shouts for dividing india seriously raises question regarding your fundings and your conscience ,2
1092,going that analogy all modi’ are chacha bhatija then second thought “they actually are”  ,1
1093,last time the narrative was modi becomes then country wide riots will break outthey want keep the people khauff for not voting for modi,0
1094,why are our journos nice frauds like rajat gupta and karti chidabharam next will have barkha interview nirav modi and tell that innocent ,2
1095,now the only concern how modi comes back and takes challenges which deserve second term alongside continuation reforms which will push india another level prosperity and development,1
1096,adani upadhyay later middle man who introduced adani modi long back ,0
1097,"must always talk language that our detractors understand
the tried show solidarity with jihadi victims now they offering her option convert",1
1098,chowkidar was name calling word thrown modi rahul gandhi foolishly happy that many opposition circuits are flustered now ,2
1099,working hard moreover honest toward his work supporting modi the right thing ,2
1100,just like modi not pappu,1
1101,watchman modi now tshirt seller ,1
1102,"know going into dirty details nehru family itself getting gutter level
nehru cudnt get out edwina indira out mathai yoga mat
mathai writes book dirty mind blame modinow this pervertness hatred has poisoned mind killing logical thinking",0
1103,voting for non bjp parties would take country into forever underdeveloped these corrupt would forever spoil future next gen vote for modi alone ,0
1104,think you forgot dollar india handled exceptionally well and one the diplomatic shrewdness and achievement why you always undermine modi government you are always prone criticise even without considering other aspects,2
1105,1st all highest court our land has absolved mrmodi godhra remember why godhra happend cos burning alive men women children after locking jihadi,2
1106,the language modi does this only then will hindus vote for him’ the very reason temples are govt control today the way temples are under state govt control and not under goi hope modi makes such promise and rather these ingrates shud vote for dmk cpm,2
1107,govt can not satisfied everyone some failure govt does not mean tht modi did not well for the country 10000 anudeshok not been satisfiedits not mean will against modi who satisfied millions garib family gas connection ayushman etc pls dnt selfish,0
1108,will leave this country after few years just like neerav modi,0
1109,this guy truely something else ,2
1110,gawar bhakt jali also your stupid bio says counter fake news and propaganda lmao what narendra modi biopic not propaganda lol,2
1111,hey have already pledged support for modi you also believe him use this link pledge your vote ,1
1112,vote for modi only ,1
1113,worried modi might contest from constituency bangalore south far seemed favor inc but with modi picture things can change,2
1114,modi government changed the lifestyle common man sat sharma via news india,0
1115,jds mla asks people slap those seeking votes for modi ,1
1116,ppl can keep thier name after india god name and then they can say anything thank modi for his polices and his way working how ppl like getting exposed slowly and slowly burkah went kargil and used sattlite phone also and help otherside true tell ,0
1117,you will loose your existance election rafel corruption free and scam free all nation know the nature except narendra modi and bjp all party scammer aap nautanki baj,2
1118,modi hold rally jammu 28th ,1
1119,bjps election rally modi west meerut march ,1
1120,governor kalyan singh aligarh 23rd march all are workers and want the bjp emerge victorious want that once again modi should become the important for the country ,2
1121,please vote which below made your life miserable under modi govt ,0
1122,modi had promised congres free hindustan was holding government states three states voted opposition mere lies now penance they had doubted honest man will mandate modiji heavily wash off thier sin had not modi met this promise ,2
1123,poor kejriwal himself predicts modi rule till eternity getting nightmares which sees modi sitting diamond studded golden throne and crying and begging front him after awakening sees himself begging front shiela dikshit,0
1124,the only known eradication terrorism were punjabsrilanka bosnia chechnya none them were bloodless,1
1125,deserves punishment for his hate speeches ,0
1126,you think modi the best choice this election you believe his idea new india you are thought leader scholar academic columnist thinker join our efforts register here ,2
1127,bjp struggles find candidates west bengal graffiti shows modi asking cow contest ,0
1128,modi just fooled women jumla bahut hua nari par war abki baar modi sarkar but hasnt done anything for womens safety years acid still being sold openly ,1
1129,✌ vote kar narendra modi appeals everyone during tweetstorm ,1
1130,why being hated all fake issues raised rafale balakot judge loya’ death bank loan waiver jnu issues evm gst demonetisation nirav modi mallya the issues economy every time tweet fakery manufactured issues sad ,0
1131,not just healing touch india need surgery remove the cancer spread modi and rss,1
1132,journalists writers and bureaucrats given lakhmonth write against modi through cambridge analytica via ,1
1133,after modi removed your name from voter list aap allegedly calls people ask who they will vote for pretending radio channel ,0
1134,boycott congress for behter india want modi,1
1135,saported narendra modi,1
1136,pathological liar ’ which controls the police now hav played victim many times the first casualty 2019 modi surgical strike,2
1137,who after modi with amit shah’ nomination bjp sets succession plan for 2024 our political editor singh writes ,1
1138,thanks much for endorsing the best qualities modi  ,2
1139,not alone evks once asked what amma and modi were doing hotel for mins didnt even have respect for their age this due the arrogance that comes from knowing the media under their control and they will never scrutinised like others,0
1140,rahul ghandhi stands where against modi who was for years gujarat and for years,1
1141,agree with you was unrequired was kinda uncomfortable for her too she must thinking this was unexpected idk what say has shown enough solidarity now they should get back their normal lives  wish someone makes such offer narendra modi lol,2
1142,imran khan has already acted modi will never act please stop trying equate the two they are not same and will never same,1
1143,compete with modi you and like minded people built aap now kicked out from that party whats your opinion about that,1
1144,jinnah forseath and advocate that cant live together today people like modi prove that any country they have failed respect the rights minorities they not even failed country but also humanity also,0
1145,bhi chokidar support modi sir clean india,2
1146,modi responsible for this not then why are you tweeting this shit,1
1147,the big five the media companies that the modi government must scrutinise fulfill its promise ending crony capitalism ,1
1148,talking about modi saal baad pata chala maried,1
1149,kejriwal asking for alliance after its seems was shattered modi punjab defeat,1
1150,know why you willpapu his chamchas nothing target modi thats why now they desprate and targeting him for his suitsdont you know bitch chacha nehru coats where dry cleaned london someone talk with facts than papu his chamchas will run from that topic,0
1151,door door campaign karyakartas bardowali mondal ward favour our canditate @ pratima bhoumik bar phir modi sarkar bjp zindabad ,1
1152,"seen barking here hindustan stupid persons barking like dogs regularly telling
modi chor hai modi honest person dogs there brought like childrenfriends advance countries",0
1153,whoa has any other actor made such strong supportive statement for modi ,2
1154,modi got vote nda alliance partner got vote way contest when your vote crosses then you can get massive gain seats that’ how your sidjiwon 2015,1
1155," aapa only contributions made modi govt data manipulation mastery known all till 2014 villages were electrified but you conveniently shown figures 2000 and 2017 context india
kya modi asia bhi credit lenge ",1
1156,rahul isnt mature politician rahul managing director from congress companies har har modi ghar ghar modi modi jeise imandar milna moskil haiji modi the great leader the world support modi,2
1157,modi has done nothing for common indians product marketing through extensive advertising campaign funded his rich cronies ,2
1158,chowikidar suresh vaidya bharat logo jago vote for bjp headed shri nrendra modi jagte raho,1
1159,111 farmers who are contesting against modi may lose the election but indicates how distressed the farmer community only can help farmers ,1
1160,why this election looking like modi versus nothing swarajya ,1
1161,after jordan india the worlds most intolerant country you ever feel any shame shushma and modi  ,2
1162,with welfare delivery gst ibc and feo place modi can exit psus 2nd term and use that money appoint more judges police forensic labs and fasttrack delivery justice education and healthcare citizens and invest defence india well,2
1163,here’ why the nri disappointed with modi 2019 via ,0
1164,this book analyses modi’ impact economy ,1
1165,rajasthan governor kalyan singh ‘ all are bjp workers and want the bjp emerge victorious want that once again modi should become the important for the country’ ,2
1166,renee  absolutely right about ndtv everything truth which have written about also like zee news coz whatever shows shows fact wont false say ndtv antimodi chennai  jai hind jai bharat ,0
1167,india wants leader who has vision success build strong united india who can fight against internal well external enemies and could represent india global platform all these qualities exist modi ,2
1168,after the 2019 results are out expect huge turmoil anyway the pseudos are tipping point saw the protests usa when trump was declared elected,2
1169,"have tried best write down reasons for modi govt failed 
seriously sorry
but course vote karenge ",0
1170,why pakistan crying name modi every day how nations support india airstrike why was not after 2611 why there was electrification thousands villages after independence how indian economy became 6th largest economy world years,0
1171,modi government which fails protect its women and children government that fails protect humanity ,0
1172,through our vote ensure govt need and deserve anupam kher responds modis vote kar appeal for the 2019 elections ,1
1173,true but hve also reaffirmed voting allegience each time,2
1174,friends dont waste time tts can convince more neutral voters vote for bjpmodi the same time instead,2
1175,only narendra modiji vote kar narendra modi appeals everyone during tweetstorm via ,1
1176,yawnn tell this drunkard then that modi also guarding her mother brother herself and her husband,1
1177,congress party whose polls show closing lead the election due may said the job report showed national disaster economy has been expanding percent plus annually but uneven growth meant not enough new jobs keep pace ,0
1178,"wherever there injustice people feels its right blame modi why farmers are not raising issue state govt fighting elections against their state parties
answer simple cause modi aggressive and people india believes that only can resolve issues ",2
1179,"
modiji wont tired crying foul
main chowkidar hun desh tijoari panja nahi padne dunga but deshbhakt and servent people 14days bfr modi govt conveniently changed rules sez for adani kick back",0
1180,the insolvency and bankruptcy code the second most important economic reform the writes here’ why didn’ take the top spot ,2
1181,you can through the subject female dietyit shows how dominant females areso point rights when already are dominant rest the misogynistic crap cooked chauvinistic males ,0
1182,governance under the bjp has become circus there ringmaster but there are lions tigers the whip cracked lambs and rabbitsthere are course enough clowns who will say that there will elections after 2019 via ,1
1183,"there was time when felt modi made misstep not giving exharvard prof cabinet berth
endammo modi has wisely dodged this bulletloose cannon ball",2
1184,how such people are being made amazedn fear that frustation him may not result vote against sir waste ministerdisgrace entire modi cabinet ,0
1185,"pakistanis are expert shooting their own foot
1965
1971
1999
and now 2019 hows the jaish dead sir modi killed sir ",2
1186,"from whatsapp have two options this elections choose from … lotus
… lootus nice lines seen banner bangalore want india modified modi for vision
rahul for division
all others for televisions  ",2
1187,demo was black money caught modi did inspite rbi warnings bhakt atleast had the guts then why don’ you elect babu bajrangi had the guts admit stabbing the womb pregnant muslim broad daylight bhakt mute ,2
1188,want modi not gandu,1
1189,centre state govts working together make india tbfree 2025 ,1
1190,person who can beat modi modi himself just need play old videos ,2
1191,"hitler nazis are shame for germany world india probably only country where hitler nazi hate ideolgies are voted power modi hitler
rss nazis ",0
1192,society needs modi governor kalyan singh channels bjp karyakarta ⚡tshirts⚡ ,1
1193,when will see your tweet for justice for you are blind fear modi rss bjp,0
1194,more than million additional farmers will get two instalments 2000 each ahead the forthcoming general elections following the goahead the the government lets vote for team modi for prosperous india ,2
1195,"sir think more than name yogi seems reminded his utterences like doing boti boti modi
this type language definitely terrorist ",2
1196,stop bull shitting worry about criminal vivek oberoi playing role feku modi national shame have such movies made,0
1197,modi scared bjp will not win ,0
1198,voter survey predicted narendra modi will return for second term via ,1
1199,ofcourse mein bhi choukidaar apne desh have proud first choukidaar narendra modi,2
